head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
pa:14075,-0.050866345,-0.252271802,0.250135277,0.139907798,0.258228353,0.195209093,0.048414155,-0.335842845,0.367555714,-0.01931479,-0.014504491,0.286161372,-0.545764814,0.160120446,0.268281852,-0.136619798
pa:14076,-0.048253764,-0.240598786,0.20913194,0.088788407,0.285684086,0.146549411,0.114169856,-0.322850528,0.289847914,-0.017561592,-0.090162054,0.270346083,-0.601917424,0.151362962,0.253541765,-0.229716609
pa:14077,-0.050108402,-0.249244004,0.242269716,0.133899136,0.269810289,0.195762076,0.124610485,-0.330893279,0.366519419,-0.019451107,-0.007467288,0.283746946,-0.540176168,0.158717491,0.265963274,-0.140012665
pa:14078,-0.051380921,-0.279830645,0.247714637,0.156311611,0.289807454,0.259490277,0.054412657,-0.34386964,0.256489706,-0.018676768,-0.10138434,0.24881927,-0.550811347,0.160869199,0.269470785,-0.143234673
pa:14079,-0.048143766,-0.241177971,0.188144913,0.05798854,0.263605835,0.166106301,0.074854553,-0.33102562,0.340048573,-0.017723042,-0.001745913,0.269111249,-0.600493992,0.150715668,0.252479371,-0.230366123
pa:14080,-0.051134778,-0.246416251,0.199188049,0.124652106,0.273987684,0.197376465,0.065908515,-0.338607409,0.372821617,-0.0196206,-0.014308781,0.289677328,-0.551814171,0.16203418,0.271486798,-0.143062758
pa:14081,-0.052072431,-0.245931944,0.191945109,0.126943303,0.257710009,0.202248994,-0.005304433,-0.347812408,0.368645739,-0.018952438,-0.020611785,0.291594538,-0.559052055,0.163277815,0.273535541,-0.140698497
pa:14082,-0.050873653,-0.252753452,0.246185514,0.127630464,0.268967859,0.207484244,0.077744473,-0.337693089,0.330094313,-0.019453891,-0.098283413,0.288045053,-0.549089421,0.161146307,0.269964544,-0.137251609
pa:14083,-0.049982739,-0.247058832,0.246316183,0.109781108,0.27614529,0.176743996,0.123174085,-0.445958335,0.245204785,-0.018498845,-8.22E-05,0.281179988,-0.537524755,0.157415081,0.263655184,-0.139422166
pa:14084,-0.049739803,-0.245606921,0.247448093,0.148173939,0.259205548,0.191304045,0.083419187,-0.362900723,0.361071973,-0.019450821,0.003623951,0.281901938,-0.536084784,0.157678939,0.264196002,-0.138904489
pa:14085,-0.050226855,-0.246236962,0.208400583,0.030982119,0.263301895,0.195440423,0.137809486,-0.394305714,0.34747727,-0.019082535,-0.022455619,0.283374688,-0.542697502,0.15861363,0.265735372,-0.135116301
pa:14086,-0.032663599,-0.262738878,0.237922553,0.008379404,0.186507362,0.183501087,0.114648741,-0.372098631,0.365393473,-0.018895654,-0.002468352,0.291349601,-0.558522577,0.163183017,0.273349711,-0.145286946
pa:14087,-0.047640627,-0.251954636,0.120674074,0.074712743,0.338704366,0.133792781,0.141766742,-0.387738385,0.239173096,-0.017076184,-0.002829304,0.266013923,-0.590388326,0.148936011,0.249525629,-0.223102796
pa:14088,-0.050722377,-0.249528843,0.251868727,0.146546462,0.262106957,0.18742274,0.075817651,-0.335136922,0.354532482,-0.019447887,-0.058130766,0.286763583,-0.546456202,0.160445375,0.268784199,-0.141669963
pa:14089,-0.052347811,-0.203984913,0.114650389,0.054901928,0.343173943,0.201589635,0.175971734,-0.398816597,0.261609481,-0.018958976,-0.002961837,0.292070048,-0.560285233,0.163570006,0.274018293,-0.145568196
pa:14090,-0.051398985,-0.251408231,0.163809383,0.164374022,0.231945155,0.25932474,-0.049678556,-0.448209968,0.209343034,-0.018427112,-0.003596752,0.287547473,-0.553163269,0.161041154,0.26976681,-0.155990913
pa:14091,-0.051511635,-0.248874916,0.218569669,0.048483175,0.213738238,0.18716046,0.088393212,-0.38448568,0.36730207,-0.019473706,-0.00684012,0.291199811,-0.555398835,0.162959272,0.272972279,-0.138770423
pa:14092,-0.032413202,-0.259890941,0.087847033,0.041117316,0.271253037,0.171659529,0.081149609,-0.428091496,0.331606594,-0.018845141,-0.023772947,0.290779622,-0.559461615,0.16281386,0.272761574,-0.140588101
pa:14093,-0.052065609,-0.253756373,0.242617756,0.145824625,0.280628244,0.187908267,0.019006352,-0.346664511,0.299383015,-0.018876544,-0.11159767,0.290729897,-0.557389829,0.162727281,0.272647793,-0.140373044
pa:14094,-0.052033231,-0.248303117,0.261763923,0.12019397,0.237893009,0.194383016,0.009627773,-0.346648317,0.33554556,-0.01899137,-0.081899251,0.291243272,-0.557930063,0.163102911,0.273233715,-0.144944021
pa:14095,-0.05098817,-0.238326382,0.249997616,0.12963654,0.259267283,0.191014483,0.061998116,-0.336009934,0.366044455,-0.01967374,-0.04161243,0.288774805,-0.54937898,0.161510239,0.270621054,-0.142151842
pa:14096,-0.052177461,-0.252663841,0.2272678,0.152208713,0.23316532,0.198596153,-0.022459863,-0.34811047,0.34847701,-0.018807815,-0.069742495,0.290780773,-0.55789262,0.162827592,0.272769192,-0.140573971
pa:14097,-0.050491671,-0.251613166,0.247942817,0.118119815,0.263821911,0.187676738,0.113221276,-0.33252786,0.369028587,-0.019317784,-0.00320267,0.285560152,-0.543518377,0.159733765,0.267624642,-0.140836424
pa:14098,-0.051669199,-0.206269177,0.277385645,0.070101167,0.361724732,0.104379528,0.192276593,-0.34510003,0.258320216,-0.018346154,-0.023705404,0.287466703,-0.553890811,0.16099462,0.269668557,-0.139362005
pa:14099,-0.048942966,-0.269744832,0.245670328,0.125186837,0.24470813,0.241274263,0.03912602,-0.406919534,0.31834519,-0.01841816,0.000838047,0.275642006,-0.52607392,0.154241748,0.258399419,-0.13649291
pa:14100,-0.050077729,-0.22361449,0.241101208,0.129510973,0.255706701,0.165916395,0.150898974,-0.42258566,0.246959395,-0.018573651,-0.074957798,0.280916583,-0.565782925,0.157260073,0.263414299,-0.135010094
pa:14101,-0.049153288,-0.249782419,0.248928729,0.104168807,0.255696662,0.203418572,0.097615751,-0.37056417,0.361394525,-0.019370121,0.006080193,0.281440714,-0.534028911,0.157335488,0.263659116,-0.13814846
pa:14102,-0.05159956,-0.251106842,0.240996354,0.08893981,0.25706168,0.189565078,0.090194963,-0.338737391,0.347468569,-0.019929802,-0.082607199,0.291892565,-0.555083697,0.163324322,0.27361982,-0.143464827
pa:14103,-0.049402251,-0.250486553,0.237282167,0.081324281,0.276460478,0.179745249,0.141634462,-0.438278708,0.279134973,-0.018393713,0.000730397,0.278694297,-0.532395974,0.155954297,0.261269675,-0.138048457
pa:14104,-0.050485432,-0.248796551,0.248740675,0.121675983,0.265726666,0.196035096,0.120557541,-0.333998259,0.344642413,-0.019369796,-0.076101735,0.28695313,-0.546207163,0.16051034,0.268935543,-0.141512669
pa:14105,-0.050896968,-0.248361675,0.236477986,0.061410414,0.250810977,0.200504616,0.079236488,-0.350267335,0.37161655,-0.019494477,0.002132899,0.288705076,-0.550036695,0.161502632,0.270569709,-0.142455357
pa:14106,-0.053340736,-0.260362646,0.250218524,0.130445493,0.226736747,0.201336122,-0.020361322,-0.356403109,0.276634562,-0.019143041,-0.110402922,0.297276754,-0.570510702,0.166440554,0.278807013,-0.148268326
pa:14107,-0.049553503,-0.245389596,0.213783289,0.077338351,0.335389091,0.184241293,0.178655994,-0.331360645,0.352459728,-0.018167119,-0.010076487,0.27831053,-0.53280235,0.155806705,0.261011881,-0.13819507
pa:14108,-0.051002524,-0.256191929,0.238184967,0.126363518,0.254720277,0.198593248,0.037295411,-0.337833986,0.369084755,-0.019399915,-0.020973538,0.287836341,-0.549213306,0.161090205,0.269839534,-0.137593346
pa:14109,-0.13947808,-0.225729831,0.200426165,0.066446235,0.410567295,0.163893357,0.073333247,-0.313098217,0.234941258,-0.016748929,-0.003303486,0.260674935,-0.577975893,0.146009455,0.244570685,-0.218039892
pa:14110,-0.045674177,-0.222183335,0.217911213,0.205492973,0.33392474,0.171615842,0.051108659,-0.345122805,0.31189448,0.071600887,-0.002684922,0.254721782,-0.579846836,0.142635283,0.238922037,-0.123328973
pa:14111,-0.048607006,-0.219224309,0.223950722,0.081608749,0.244244949,0.176155079,0.076583749,-0.325717649,0.329126962,0.052611996,-0.122506266,0.271731874,-0.620273256,0.152157092,0.25488105,-0.131633071
pa:14112,-0.049875951,-0.243460684,0.240764453,0.115138822,0.274556647,0.186300651,0.148322221,-0.441463092,0.24643401,-0.018313384,-0.001413055,0.280172865,-0.536164463,0.156864064,0.262783762,-0.139062874
pa:14113,-0.050705465,-0.22325525,0.102622862,0.096166077,0.357986541,0.199272724,0.087484717,-0.442151318,0.254334693,-0.018296943,-0.003128402,0.283379317,-0.543698677,0.158707646,0.265880493,-0.141308154
pa:14114,-0.050841043,-0.253022602,0.24870767,0.143084032,0.298647773,0.189864228,0.134366989,-0.338519067,0.292913696,-0.019016253,-0.105150137,0.285361577,-0.545354277,0.159680608,0.267545765,-0.141562318
pa:14115,-0.161472419,-0.176112481,0.205213572,-0.001177878,0.29398396,0.211408324,0.084568874,-0.360088562,0.269310533,-0.019195946,-0.041117708,0.300058981,-0.582734814,0.168048933,0.281515177,-0.14549066
pa:14116,-0.052507671,-0.221178946,0.250950124,0.162164173,0.269006163,0.191765206,0.04212801,-0.349907458,0.293411362,-0.019281779,-0.109372857,0.293873464,-0.562617482,0.164523941,0.275595426,-0.146136853
pa:14117,-0.049421146,-0.237467295,0.219962655,0.095284928,0.274988948,0.181059124,0.187773262,-0.370975728,0.246409135,-0.017879475,-0.095269561,0.276493443,-0.588854235,0.154831693,0.259354812,-0.133685447
pa:14118,-0.050907646,-0.228365922,0.155277534,0.080399537,0.280422053,0.191103462,0.077545455,-0.445173956,0.304459151,-0.019328438,-0.022808475,0.287120738,-0.549785698,0.160666201,0.269146438,-0.137064786
pa:14119,-0.042822665,-0.146345111,0.231592578,0.217732574,0.384921247,0.16351371,0.157540174,-0.337464931,0.303606545,-0.01607219,-0.002657064,0.24850619,-0.565387685,0.139180809,0.233140975,-0.120487608
pa:14120,-0.05121963,-0.252924439,0.212837696,0.030699827,0.210666284,0.192453783,0.079501398,-0.414698014,0.343996466,-0.0193541,0.000172644,0.289125471,-0.552207316,0.161774458,0.271072351,-0.143401267
pa:14121,-0.052067546,-0.260457705,0.109587239,0.034233099,0.283037722,0.196262671,0.105396122,-0.451737474,0.25941661,-0.018638927,-0.010027589,0.290373987,-0.55690427,0.162579357,0.272332595,-0.140226823
pa:14122,-0.050299448,-0.254041538,0.237181647,0.098401106,0.264839103,0.193928807,0.104093229,-0.334367117,0.371170279,-0.019484345,0.001830404,0.286932134,-0.545970637,0.160562404,0.268956171,-0.141166529
pa:14123,-0.050929883,-0.251169257,0.183149616,0.121429474,0.276589043,0.184935394,0.055170341,-0.452691649,0.259796583,-0.018839828,-0.00065276,0.286169888,-0.547464772,0.160207623,0.268364948,-0.142156323
pa:14124,-0.051092055,-0.197280952,0.121974688,0.093438528,0.353720328,0.200787365,0.137539776,-0.428858554,0.255644534,-0.018330676,-0.023526567,0.285564087,-0.549863845,0.159943158,0.267883318,-0.138227119
pa:14125,-0.050071932,-0.251103116,0.240720138,0.112385459,0.259794324,0.189110959,0.06908394,-0.449496723,0.262982983,-0.018832369,0.000881141,0.282372216,-0.538583372,0.158011724,0.264705753,-0.139387834
pa:14126,-0.049354022,-0.270048249,0.224164181,0.125231166,0.245970288,0.245997372,0.019595951,-0.407642602,0.319698675,-0.018209976,-0.000451842,0.277222684,-0.530242991,0.155179082,0.259976847,-0.137533676
pa:14127,-0.050447704,-0.24854975,0.225586817,0.06145549,0.282394009,0.184599626,0.158175699,-0.347979668,0.362162898,-0.018908831,0.000865755,0.283668579,-0.541661344,0.15876182,0.265972136,-0.140525575
pa:14128,-0.050357078,-0.245649159,0.249924978,0.125119068,0.204969876,0.165774223,0.010970571,-0.340501014,0.358871715,-0.018354478,-0.015309284,0.284810409,-0.569593221,0.159437319,0.267141079,-0.204328542
pa:14129,-0.034094157,-0.25818837,0.200911642,0.011531657,0.200217113,0.174844843,0.159642204,-0.432515338,0.264831228,-0.018985155,-0.00275965,0.296415908,-0.568612112,0.165996718,0.278077173,-0.147978189
pa:14130,-0.137335086,-0.241905361,0.264184886,0.095871783,0.252220287,0.231962656,-0.045707241,-0.388712776,0.264881225,-0.016745114,-0.002957162,0.257169953,-0.584775628,0.143982982,0.241182707,-0.12480774
pa:14131,-0.05033645,-0.248525387,0.226307946,0.05257245,0.233964675,0.192826473,0.106408866,-0.413672012,0.340104811,-0.01941468,0.003641014,0.284818697,-0.542055431,0.159343185,0.266976715,-0.140282788
pa:14132,-0.050456902,-0.251168395,0.240159687,0.102020163,0.27755286,0.19401802,0.091897713,-0.332920535,0.369015301,-0.01935293,-0.016333601,0.286002959,-0.544429468,0.159996348,0.268078796,-0.140868979
pa:14133,-0.052901262,-0.256701376,0.25693264,0.166133849,0.290660824,0.189071711,0.019487479,-0.352721789,0.263023022,-0.019007533,-0.112743115,0.259811049,-0.564947917,0.16482381,0.276120081,-0.142605223
pa:14134,-0.050170669,-0.226316791,0.144981238,0.136077575,0.346000343,0.192611749,0.030001873,-0.379304964,0.347025494,-0.018300788,-0.002220041,0.281465115,-0.539409666,0.157625873,0.264040676,-0.140084699
pa:14135,-0.050273364,-0.243114153,0.226811881,0.107913599,0.296495999,0.180624137,0.14777082,-0.332669886,0.362412745,-0.019321844,-0.03756118,0.28441385,-0.541770282,0.159124041,0.266575015,-0.135360812
pa:14136,-0.051316026,-0.248052397,0.225209233,0.060511665,0.240767869,0.188919786,0.145513907,-0.445573331,0.252961085,-0.01870319,-0.001361376,0.287319845,-0.549931451,0.160792678,0.269418721,-0.142573034
pa:14137,-0.050712222,-0.252645884,0.240255513,0.128449571,0.308682155,0.189040846,0.160546987,-0.338187901,0.287097724,-0.018485456,-0.122521902,0.282945503,-0.544214985,0.158420552,0.265385992,-0.136658271
pa:14138,-0.050245739,-0.247533915,0.251151415,0.131582346,0.267096369,0.189421529,0.086814986,-0.333967795,0.368462183,-0.019365508,0.002260673,0.285361256,-0.543277947,0.159592451,0.26742037,-0.140745058
pa:14139,-0.049420668,-0.236334956,0.176097173,0.049095975,0.343488861,0.163335681,0.173981091,-0.331172878,0.327317533,-0.017849588,-0.064820156,0.276448085,-0.552621908,0.154762822,0.259243923,-0.197596136
pa:14140,-0.051428668,-0.254611779,0.223118141,0.015981225,0.213926595,0.204104128,0.135704685,-0.447783171,0.257520207,-0.018690064,-0.002615186,0.288519727,-0.553339835,0.161530825,0.270622855,-0.143916149
pa:14141,-0.050345302,-0.252489853,0.212120787,0.056538427,0.236246069,0.19490948,0.075938935,-0.417308896,0.34030781,-0.019387321,0.00374957,0.286130545,-0.54431022,0.160048959,0.268178202,-0.141167283
pa:14142,-0.05120956,-0.246888041,0.197708701,0.163963839,0.281543455,0.197475601,0.022738848,-0.340569851,0.361173693,-0.019012865,-0.033624919,0.287366514,-0.549781503,0.160845566,0.269488337,-0.142862737
pa:14143,-0.051455561,-0.247991812,0.192028866,0.16362078,0.282789519,0.193161856,0.019871886,-0.341772992,0.361179944,-0.018879796,-0.033392988,0.287931624,-0.550964413,0.161149378,0.270020534,-0.143008218
pa:14144,-0.050849294,-0.243870838,0.248024339,0.147282872,0.26206555,0.181199221,0.071630445,-0.33631327,0.35669041,-0.019555094,-0.059021742,0.288414817,-0.548957406,0.161382095,0.270337745,-0.142218027
pa:14145,-0.049409025,-0.244636497,0.239047579,0.114614202,0.331733698,0.184737187,0.174723393,-0.328802098,0.339120553,-0.018076604,-0.050361788,0.276551429,-0.529307423,0.154805767,0.259306708,-0.137476384
pa:14146,-0.048061327,-0.244444101,0.104241826,0.048183396,0.334566478,0.145549201,0.174619205,-0.337113511,0.246372293,-0.01760951,-0.003327264,0.273964786,-0.607628862,0.153449883,0.257026202,-0.229331991
pa:14147,-0.050942868,-0.269216588,0.180658787,0.113823524,0.28580587,0.269592328,0.183740946,-0.355045809,0.253724083,-0.018379059,-0.002677359,0.284509935,-0.546810676,0.159315522,0.266887283,-0.154504485
pa:14148,-0.050255132,-0.247728407,0.220797593,0.048389488,0.298202594,0.191107876,0.175103275,-0.340907029,0.357841227,-0.018475781,-0.00092385,0.281695519,-0.539150947,0.157681091,0.264163256,-0.140042704
pa:14149,-0.0495502,-0.247475829,0.247324764,0.166580337,0.287027839,0.19401165,0.124829164,-0.330311201,0.352530076,-0.018722625,-0.044641877,0.280175912,-0.534842433,0.156792979,0.26266583,-0.133848421
pa:14150,-0.036381061,-0.247486839,0.219529857,0.007348654,0.198290753,0.177345488,0.09061855,-0.355484318,0.376901814,-0.019425855,-0.014099556,0.297892419,-0.57087392,0.166775266,0.279400003,-0.143810429
pa:14151,-0.04700258,-0.236518763,0.19159023,0.057574532,0.281198826,0.159569054,0.100829764,-0.354228887,0.327010133,-0.017152764,-0.000931902,0.263911536,-0.591182607,0.147676906,0.247417702,-0.228576696
pa:14152,-0.049642474,-0.246546563,0.23353441,0.104997443,0.285539657,0.184505261,0.165056522,-0.438962331,0.246401545,-0.01833397,-0.001370169,0.278854772,-0.533707027,0.156134051,0.261567055,-0.138675484
pa:14153,-0.04963964,-0.250123404,0.229941004,0.067419885,0.262624439,0.190490864,0.116078261,-0.345565883,0.365345342,-0.019183847,-0.062135766,0.282580639,-0.555615325,0.158093113,0.264872587,-0.134128134
pa:14154,-0.050517388,-0.234363912,0.224875053,0.1085846,0.258328537,0.188383502,0.07558481,-0.368576395,0.370426039,-0.019759703,-0.004662777,0.287719206,-0.546677293,0.160882539,0.26960274,-0.136175166
pa:14155,-0.049297148,-0.247327803,0.239431695,0.094665551,0.252915464,0.193142767,0.074936934,-0.402968563,0.347446318,-0.019579051,0.006915598,0.282251155,-0.534944987,0.157755278,0.264353233,-0.138162069
pa:14156,-0.049339633,-0.249199671,0.199007888,0.086769212,0.275262122,0.232263342,0.074508771,-0.380155793,0.355938762,-0.019206714,0.004121113,0.282170388,-0.536466899,0.157768341,0.264357114,-0.138837788
pa:14157,-0.04929232,-0.248993484,0.23513087,0.063214679,0.257006384,0.195683501,0.103228346,-0.396428157,0.351032795,-0.019626522,-0.003880644,0.28279487,-0.536387118,0.158106264,0.264922955,-0.132831008
pa:14158,-0.047782384,-0.234032838,0.227955497,0.106446875,0.2453728,0.179077227,0.088281998,-0.320794554,0.338725244,0.066662473,-0.069814366,0.268415131,-0.614676242,0.150283685,0.251775705,-0.129495284
pa:14159,-0.047874368,-0.228302509,0.2404369,0.13651485,0.205864419,0.169322166,0.012292056,-0.419644717,0.251035015,0.071775786,-0.040214584,0.269228249,-0.61317026,0.150788262,0.252571977,-0.13060623
pa:14160,-0.050154039,-0.24604161,0.236140418,0.081113394,0.249799883,0.190313381,0.074539255,-0.406874158,0.343539144,-0.019591102,0.003905427,0.283561769,-0.539220931,0.158606481,0.265741601,-0.139732826
pa:14161,-0.039343526,-0.258821266,0.214427639,0.01584047,0.192707815,0.178319146,0.081874909,-0.376948309,0.370105617,-0.01913809,-0.001925396,0.294575917,-0.564262596,0.164938211,0.276303713,-0.1464316
pa:14162,-0.0501103,-0.259170295,0.227528216,0.116027856,0.254594572,0.193699197,0.076044577,-0.448332239,0.271307334,-0.019005007,0.001871838,0.281781947,-0.537206597,0.15763185,0.264136913,-0.139231277
pa:14163,-0.050990145,-0.252508957,0.248727381,0.142088977,0.235355697,0.193644225,0.001028981,-0.355859572,0.362030473,-0.018655901,-0.001621437,0.286275309,-0.548288258,0.160292957,0.268565128,-0.142287736
pa:14164,-0.050110093,-0.253497286,0.194853114,0.155422949,0.27806057,0.194595061,0.076591699,-0.44625416,0.260111284,-0.018558044,-0.008033723,0.281790463,-0.538951834,0.157684214,0.264170789,-0.135343308
pa:14165,-0.047653294,-0.229849528,0.190188443,0.059613908,0.353252466,0.127061221,0.220110812,-0.39908457,0.240527133,-0.017337766,-0.002966853,0.26729893,-0.54787648,0.14966232,0.250713787,-0.203684814
pa:14166,-0.136463291,-0.233155353,0.29879349,0.062983759,0.32141382,0.172244688,0.176665747,-0.346776861,0.230149614,-0.0165187,-0.003017069,0.255472758,-0.581097737,0.143023075,0.239602243,-0.123593017
pa:14167,-0.048407472,-0.242200537,0.138822764,0.097311723,0.310954477,0.147967788,0.07540798,-0.422868423,0.262602322,-0.017612753,-0.00238043,0.271210506,-0.572925681,0.151890556,0.254425499,-0.219738848
pa:14168,-0.047351004,-0.235915995,0.194447912,0.065794616,0.272844302,0.162086394,0.081084118,-0.413898342,0.257297534,-0.01730113,-0.001514854,0.264814335,-0.591209772,0.148246055,0.248329106,-0.227060808
pa:14169,-0.049724021,-0.272845118,0.208404041,0.133661565,0.257365405,0.257275363,0.066983291,-0.433062318,0.245819808,-0.018345745,-0.022573713,0.278933214,-0.536051055,0.156182097,0.261650191,-0.134337075
pa:14170,-0.051773356,-0.252564427,0.230639565,0.064818513,0.294354739,0.228642828,0.121466731,-0.34624577,0.271590389,-0.018857716,-0.119510082,0.290485192,-0.556367868,0.16264145,0.272426269,-0.139919081
pa:14171,-0.05258375,-0.173113049,0.164735405,0.051064613,0.235819784,0.20834807,0.081670554,-0.42611676,0.346551396,-0.019260999,-0.008997859,0.294890481,-0.564662131,0.165118178,0.276603997,-0.141875625
pa:14172,-0.048172214,-0.235268415,0.21976252,0.069320022,0.24261438,0.181532583,0.095338766,-0.323173866,0.34034426,0.066480893,-0.069777864,0.270071634,-0.617885421,0.151226018,0.253300347,-0.130408614
pa:14173,-0.048132051,-0.238370254,0.233554753,0.157920946,0.316809765,0.185633716,0.158870818,-0.404677207,0.303341086,-0.017671233,-0.000628183,0.270280997,-0.516862455,0.151260419,0.253380716,-0.133923859
pa:14174,-0.051480289,-0.252806364,0.203004618,0.033010119,0.213352361,0.192104313,0.07912229,-0.431746019,0.327067233,-0.019259516,-0.000143836,0.289056988,-0.552225792,0.161803652,0.271076295,-0.143303697
pa:14175,-0.050528851,-0.251296975,0.252941687,0.129736858,0.264475373,0.191375306,0.092767474,-0.334008777,0.349806443,-0.019529211,-0.069642161,0.287187475,-0.546302665,0.160605738,0.26913835,-0.141411625
pa:14176,-0.051866767,-0.24565177,0.138262859,0.0800507,0.336181618,0.195625615,0.17956594,-0.387035822,0.257378838,-0.018730165,-0.002486216,0.289111883,-0.554417889,0.161889332,0.271173427,-0.144233391
pa:14177,-0.050394979,-0.248043124,0.250661995,0.129864229,0.257835652,0.196320989,0.078926786,-0.333203051,0.370292077,-0.019387898,-0.00507607,0.286257744,-0.544959288,0.160131513,0.268272544,-0.141101651
pa:14178,-0.087005698,-0.233745614,0.127043178,0.167128887,0.288361353,0.147141719,0.236366678,-0.327604746,0.245545325,-0.017600273,-0.003595855,0.272668986,-0.620164345,0.152672042,0.255739256,-0.132080334
pa:14179,-0.051313771,-0.251014363,0.112384706,0.038735544,0.183305312,0.18899985,0.18278488,-0.343953509,0.257658937,0.020889343,-0.097247839,0.28615869,-0.651128266,0.160260326,0.268441581,-0.138964412
pa:14180,-0.050392466,-0.249724816,0.246694565,0.14353585,0.266867788,0.186959455,0.105743418,-0.332728781,0.355083986,-0.01955293,-0.059104362,0.286091803,-0.544442061,0.160010946,0.268124514,-0.140907009
pa:14181,-0.049481445,-0.246595103,0.238900058,0.097097935,0.262485072,0.19634136,0.104951071,-0.441610851,0.285832147,-0.018924399,0.002586662,0.27988448,-0.532934155,0.156560246,0.262347693,-0.137846229
pa:14182,-0.045040276,-0.238290491,0.212706188,0.116386059,0.306526812,0.164450023,0.101267235,-0.315470196,0.330343581,-0.017592565,-0.037408591,0.265327741,-0.579023013,0.148499917,0.248780698,-0.22621689
pa:14183,-0.049235292,-0.2424983,0.229250311,0.068646471,0.301088259,0.188186575,0.164482776,-0.370763338,0.34851682,-0.018655257,-0.007089421,0.278103214,-0.530846687,0.155661008,0.260743502,-0.133021334
pa:14184,-0.048132208,-0.26393732,0.223230126,0.097135896,0.353193793,0.227111298,0.263809336,-0.33965702,0.240451637,-0.0172076,-0.003111022,0.267171647,-0.517246112,0.149614308,0.250612213,-0.158832412
pa:14185,-0.050570978,-0.251047374,0.255615002,0.140045798,0.254194396,0.185937838,0.101901806,-0.429246924,0.246356377,-0.018968443,-0.007520789,0.285514141,-0.54515177,0.159747217,0.26765169,-0.136631478
pa:14186,-0.050442114,-0.250653477,0.229578441,0.10237615,0.327790914,0.185877247,0.17312782,-0.336738976,0.298512755,-0.018392985,-0.104406934,0.282213231,-0.54082768,0.157996599,0.264679257,-0.13627832
pa:14187,-0.049496832,-0.24706006,0.215704792,0.088383277,0.33241055,0.183266623,0.177223262,-0.331335404,0.346931047,-0.018379862,-0.056997921,0.27811084,-0.534176061,0.155721467,0.260846041,-0.13404961
pa:14188,-0.047909464,-0.238721301,0.191098564,0.070033474,0.25738205,0.151612644,0.074929842,-0.41974829,0.249340878,-0.017421258,-0.001824163,0.267878333,-0.5970083,0.150007396,0.251251789,-0.227976666
pa:14189,-0.050189851,-0.252349843,0.259242132,0.122197665,0.286498111,0.202063032,0.108706605,-0.334167908,0.323821326,-0.019151781,-0.089992703,0.284593413,-0.542773603,0.159231389,0.266800397,-0.140735279
pa:14190,-0.049526135,-0.249913102,0.231404194,0.059518575,0.248157969,0.20240078,0.074544542,-0.422487385,0.327889404,-0.019268532,0.004102158,0.282716343,-0.537600858,0.158101406,0.264960226,-0.139127837
pa:14191,-0.050992403,-0.255621765,0.242747222,0.161346849,0.259843849,0.191132821,0.024717987,-0.338611361,0.360173538,-0.018824956,-0.034904275,0.285618467,-0.546532176,0.159883273,0.26787325,-0.137431156
pa:14192,-0.049065929,-0.246600365,0.225806347,0.115421466,0.332892974,0.190539224,0.174045222,-0.331421821,0.349514115,-0.018043666,-0.001103377,0.275353533,-0.52698644,0.154160855,0.258269241,-0.136840522
pa:14193,-0.047516982,-0.236204519,0.163706983,0.10388383,0.272713157,0.155011838,0.018405513,-0.388134391,0.308543702,-0.017348505,-0.002163129,0.266490195,-0.593529589,0.149198323,0.249949469,-0.226793719
pa:14194,-0.049997025,-0.228140795,0.135249294,0.102191798,0.345171451,0.201229019,0.077933061,-0.437248263,0.279775996,-0.018260696,-0.009192856,0.280885787,-0.538274192,0.157256359,0.263435328,-0.135514758
pa:14195,-0.142914359,-0.210297807,0.238047809,-0.01135617,0.241805246,0.179406365,0.074662876,-0.396850305,0.294241223,-0.017209976,-0.002624126,0.265630476,-0.605435679,0.148764299,0.24918041,-0.128914293
pa:14196,-0.050314098,-0.249015672,0.231693576,0.136074921,0.274006754,0.186153466,0.110932355,-0.333011981,0.368729439,-0.019353159,-0.004226248,0.285519483,-0.543587831,0.159725739,0.267605435,-0.140846436
pa:14197,-0.050881384,-0.256041175,0.249807435,0.165689756,0.286607465,0.192098883,0.041489464,-0.339652903,0.30005982,-0.01823152,-0.13212019,0.283657073,-0.550260601,0.158815402,0.266049629,-0.137073087
pa:14198,-0.048743124,-0.267434281,0.247005219,0.128715149,0.249360879,0.256353722,0.03670327,-0.417876486,0.294697095,-0.018038643,-0.001078244,0.27383365,-0.523963138,0.153292748,0.256770236,-0.136136284
pa:14199,-0.049304214,-0.251498805,0.207320562,0.105875378,0.269672392,0.199694697,0.07440049,-0.4408498,0.297318132,-0.019307681,0.003748163,0.28125041,-0.535054369,0.157334471,0.263613182,-0.138654108
pa:14200,-0.052533681,-0.260043765,0.13803346,0.084236269,0.359893103,0.188977748,0.145632425,-0.350441008,0.261064812,-0.019107941,-0.002394968,0.293214578,-0.561964818,0.164162058,0.275034343,-0.146003862
pa:14201,-0.054731277,-0.235513405,0.192230344,0.159357633,0.205493221,0.189592345,-0.041412718,-0.364955328,0.315817941,-0.019615437,-0.011117117,0.30429902,-0.583990294,0.170384981,0.285448827,-0.147331186
pa:14202,-0.049644527,-0.255528294,0.223783434,0.12732034,0.267604087,0.212427327,0.07471117,-0.354591282,0.36455574,-0.019530198,-0.022113123,0.282596857,-0.539637778,0.158055761,0.26481584,-0.133966009
